"iso_code","location","month","population","total_cases","total_deaths","new_cases_smoothed"
"TWN","Taiwan",2020-11-01,23855008,675,7,8.143
"TWN","Taiwan",2020-12-01,23855008,799,7,9.286
"TWN","Taiwan",2021-01-01,23855008,911,8,5.571
"TWN","Taiwan",2021-02-01,23855008,955,9,3.571
"TWN","Taiwan",2021-03-01,23855008,1030,10,3.429
"TWN","Taiwan",2021-04-01,23855008,1128,12,5.429
"TWN","Taiwan",2021-05-01,23855008,8511,124,596.571
"TWN","Taiwan",2021-06-01,23855008,14804,648,483.714
"TWN","Taiwan",2021-07-01,23855008,15674,787,66.286
"TWN","Taiwan",2021-08-01,23855008,15995,835,17.571
"TWN","Taiwan",2021-09-01,23855008,16223,842,9.857
"TWN","Taiwan",2021-10-01,23855008,16412,847,9
"TWN","Taiwan",2021-11-01,23855008,16601,848,9.143
"TWN","Taiwan",2021-12-01,23855008,17029,850,22.286
"TWN","Taiwan",2022-01-01,23855008,18790,851,75
"TWN","Taiwan",2022-02-01,23855008,20489,853,62.857
"TWN","Taiwan",2022-03-01,23855008,20797,853,61.857
"TZA","Tanzania",2020-03-01,61498438,19,NA,NA
"TZA","Tanzania",2020-04-01,61498438,480,16,29.286
"TZA","Tanzania",2020-05-01,61498438,509,21,25.857
"TZA","Tanzania",2020-06-01,61498438,509,21,0
"TZA","Tanzania",2020-07-01,61498438,509,21,0
"TZA","Tanzania",2020-08-01,61498438,509,21,0
"TZA","Tanzania",2020-09-01,61498438,509,21,0
"TZA","Tanzania",2020-10-01,61498438,509,21,0
"TZA","Tanzania",2020-11-01,61498438,509,21,0
"TZA","Tanzania",2020-12-01,61498438,509,21,0
"TZA","Tanzania",2021-01-01,61498438,509,21,0
"TZA","Tanzania",2021-02-01,61498438,509,21,0
"TZA","Tanzania",2021-03-01,61498438,509,21,0
"TZA","Tanzania",2021-04-01,61498438,509,21,0
"TZA","Tanzania",2021-05-01,61498438,509,21,0
"TZA","Tanzania",2021-06-01,61498438,509,21,0
"TZA","Tanzania",2021-07-01,61498438,1017,21,72.571
"TZA","Tanzania",2021-08-01,61498438,1367,50,58.286
"TZA","Tanzania",2021-09-01,61498438,25846,50,3497
"TZA","Tanzania",2021-10-01,61498438,26154,725,40.429
"TZA","Tanzania",2021-11-01,61498438,26270,730,7.571
"TZA","Tanzania",2021-12-01,61498438,29306,737,403.286
"TZA","Tanzania",2022-01-01,61498438,33230,789,403.286
"TZA","Tanzania",2022-02-01,61498438,33620,798,45.571
"TZA","Tanzania",2022-03-01,61498438,33620,798,0
"UGA","Uganda",2020-03-01,47123533,44,NA,NA
"UGA","Uganda",2020-04-01,47123533,83,NA,NA
"UGA","Uganda",2020-05-01,47123533,417,NA,NA
"UGA","Uganda",2020-06-01,47123533,889,NA,33.714
"UGA","Uganda",2020-07-01,47123533,1154,NA,14
"UGA","Uganda",2020-08-01,47123533,2972,32,132.714
"UGA","Uganda",2020-09-01,47123533,8129,75,240.571
"UGA","Uganda",2020-10-01,47123533,12495,111,185.429
"UGA","Uganda",2020-11-01,47123533,20459,205,327.714
"UGA","Uganda",2020-12-01,47123533,35216,251,719
"UGA","Uganda",2021-01-01,47123533,39579,324,307.286
"UGA","Uganda",2021-02-01,47123533,40357,334,59.714
"UGA","Uganda",2021-03-01,47123533,40867,335,21.714
"UGA","Uganda",2021-04-01,47123533,41866,342,45.571
"UGA","Uganda",2021-05-01,47123533,47147,362,461.143
"UGA","Uganda",2021-06-01,47123533,79977,1023,1466.571
"UGA","Uganda",2021-07-01,47123533,93927,2690,788.571
"UGA","Uganda",2021-08-01,47123533,119915,3012,3182.714
"UGA","Uganda",2021-09-01,47123533,123572,3156,152.429
"UGA","Uganda",2021-10-01,47123533,126171,3215,119.857
"UGA","Uganda",2021-11-01,47123533,127550,3256,69.143
"UGA","Uganda",2021-12-01,47123533,140737,3294,1250.857
"UGA","Uganda",2022-01-01,47123533,161839,3533,1612.714
"UGA","Uganda",2022-02-01,47123533,163307,3588,164.429
"UGA","Uganda",2022-03-01,47123533,163383,3590,29.143
"UKR","Ukraine",2020-03-01,43466822,645,NA,NA
"UKR","Ukraine",2020-04-01,43466822,10406,261,471.286
"UKR","Ukraine",2020-05-01,43466822,23672,708,476.286
"UKR","Ukraine",2020-06-01,43466822,45254,1173,927.857
"UKR","Ukraine",2020-07-01,43466822,71404,1717,1033
"UKR","Ukraine",2020-08-01,43466822,124132,2605,2128.286
"UKR","Ukraine",2020-09-01,43466822,214446,4221,3565.429
"UKR","Ukraine",2020-10-01,43466822,399330,7399,7430.429
"UKR","Ukraine",2020-11-01,43466822,752343,12731,14270
"UKR","Ukraine",2020-12-01,43466822,1086997,19281,14164.143
"UKR","Ukraine",2021-01-01,43466822,1261546,23860,7896
"UKR","Ukraine",2021-02-01,43466822,1395528,27404,6334
"UKR","Ukraine",2021-03-01,43466822,1725029,34456,14121.857
"UKR","Ukraine",2021-04-01,43466822,2124070,45923,16156.571
"UKR","Ukraine",2021-05-01,43466822,2260899,52573,8800
"UKR","Ukraine",2021-06-01,43466822,2300101,54581,2726.143
"UKR","Ukraine",2021-07-01,43466822,2333409,55556,1210.571
"UKR","Ukraine",2021-08-01,43466822,2384564,57004,1994.286
"UKR","Ukraine",2021-09-01,43466822,2533301,59980,8064.714
"UKR","Ukraine",2021-10-01,43466822,3058108,72073,23332.571
"UKR","Ukraine",2021-11-01,43466822,3606622,91268,23165.857
"UKR","Ukraine",2021-12-01,43466822,3847226,102088,12607.714
"UKR","Ukraine",2022-01-01,43466822,4255206,106880,28509
"UKR","Ukraine",2022-02-01,43466822,5040518,112459,37408.571
"UKR","Ukraine",2022-03-01,43466822,5040518,112459,7765.286
"URY","Uruguay",2020-03-01,3485152,338,NA,NA
"URY","Uruguay",2020-04-01,3485152,643,17,NA
"URY","Uruguay",2020-05-01,3485152,823,22,12.143
"URY","Uruguay",2020-06-01,3485152,936,27,9.429
"URY","Uruguay",2020-07-01,3485152,1264,35,19.714
"URY","Uruguay",2020-08-01,3485152,1595,44,14.857
"URY","Uruguay",2020-09-01,3485152,2046,48,18.429
"URY","Uruguay",2020-10-01,3485152,3124,58,49
"URY","Uruguay",2020-11-01,3485152,5857,77,156.286
"URY","Uruguay",2020-12-01,3485152,19119,181,574.429
"URY","Uruguay",2021-01-01,3485152,41738,436,956.429
"URY","Uruguay",2021-02-01,3485152,57994,608,742.714
"URY","Uruguay",2021-03-01,3485152,105549,974,2533.857
"URY","Uruguay",2021-04-01,3485152,198428,2616,3925.143
"URY","Uruguay",2021-05-01,3485152,294503,4276,3867.143
"URY","Uruguay",2021-06-01,3485152,369350,5593,3756
"URY","Uruguay",2021-07-01,3485152,381517,5964,1229.429
"URY","Uruguay",2021-08-01,3485152,384934,6032,162.571
"URY","Uruguay",2021-09-01,3485152,388928,6055,157.429
"URY","Uruguay",2021-10-01,3485152,393899,6078,250.143
"URY","Uruguay",2021-11-01,3485152,399695,6131,247.714
"URY","Uruguay",2021-12-01,3485152,413383,6170,949.143
"URY","Uruguay",2022-01-01,3485152,668425,6479,11399.857
"URY","Uruguay",2022-02-01,3485152,842462,6985,10013.286
"URY","Uruguay",2022-03-01,3485152,853170,7040,2945.143
"USA","United States",2020-01-01,332915074,8,NA,NA
"USA","United States",2020-02-01,332915074,25,NA,1.286
"USA","United States",2020-03-01,332915074,192079,5359,19337.857
"USA","United States",2020-04-01,332915074,1075402,66154,31993.571
"USA","United States",2020-05-01,332915074,1787471,107674,28173.857
"USA","United States",2020-06-01,332915074,2644834,127365,42797
"USA","United States",2020-07-01,332915074,4544967,153828,66232.143
"USA","United States",2020-08-01,332915074,6044292,183383,62585.429
"USA","United States",2020-09-01,332915074,7241386,206880,42610.286
"USA","United States",2020-10-01,332915074,9159381,231515,81334.857
"USA","United States",2020-11-01,332915074,13629643,270827,179455.143
"USA","United States",2020-12-01,332915074,20193136,351754,225099.429
"USA","United States",2021-01-01,332915074,26345307,448408,251761.429
"USA","United States",2021-02-01,332915074,28754262,514194,146571
"USA","United States",2021-03-01,332915074,30568663,551457,67899
"USA","United States",2021-04-01,332915074,32457773,575351,71720.429
"USA","United States",2021-05-01,332915074,33379975,593722,49985.286
"USA","United States",2021-06-01,332915074,33778276,604252,17282.429
"USA","United States",2021-07-01,332915074,35096721,612964,78740.857
"USA","United States",2021-08-01,332915074,39375000,640884,162395
"USA","United States",2021-09-01,332915074,43524513,699596,168004.143
"USA","United States",2021-10-01,332915074,46035090,747403,110074.857
"USA","United States",2021-11-01,332915074,48582403,781652,95816.714
"USA","United States",2021-12-01,332915074,54810020,827893,388155
"USA","United States",2022-01-01,332915074,74984166,889490,802518.429
"USA","United States",2022-02-01,332915074,79044330,950732,446709.143
"USA","United States",2022-03-01,332915074,79265726,958437,62331.429
"UZB","Uzbekistan",2020-03-01,33935765,172,NA,NA
"UZB","Uzbekistan",2020-04-01,33935765,2039,9,111.571
"UZB","Uzbekistan",2020-05-01,33935765,3623,15,68.571
"UZB","Uzbekistan",2020-06-01,33935765,8503,26,263
"UZB","Uzbekistan",2020-07-01,33935765,24009,141,664.143
"UZB","Uzbekistan",2020-08-01,33935765,41893,320,764
"UZB","Uzbekistan",2020-09-01,33935765,56717,470,621.857
"UZB","Uzbekistan",2020-10-01,33935765,66932,566,488.429
"UZB","Uzbekistan",2020-11-01,33935765,73094,610,264.143
"UZB","Uzbekistan",2020-12-01,33935765,77060,614,184.429
"UZB","Uzbekistan",2021-01-01,33935765,78711,621,87.714
"UZB","Uzbekistan",2021-02-01,33935765,79926,622,58.143
"UZB","Uzbekistan",2021-03-01,33935765,82869,629,170.143
"UZB","Uzbekistan",2021-04-01,33935765,90808,649,361.143
"UZB","Uzbekistan",2021-05-01,33935765,100335,690,398.429
"UZB","Uzbekistan",2021-06-01,33935765,110677,736,487.286
"UZB","Uzbekistan",2021-07-01,33935765,129327,874,824
"UZB","Uzbekistan",2021-08-01,33935765,156394,1082,918.143
"UZB","Uzbekistan",2021-09-01,33935765,173895,1239,802.714
"UZB","Uzbekistan",2021-10-01,33935765,185963,1323,475.429
"UZB","Uzbekistan",2021-11-01,33935765,193208,1402,365.714
"UZB","Uzbekistan",2021-12-01,33935765,198903,1485,216
"UZB","Uzbekistan",2022-01-01,33935765,223008,1564,1304.143
"UZB","Uzbekistan",2022-02-01,33935765,236405,1635,1119.571
"UZB","Uzbekistan",2022-03-01,33935765,236840,1637,128.429
"VAT","Vatican",2020-03-01,812,6,NA,NA
"VAT","Vatican",2020-04-01,812,11,NA,0.429
"VAT","Vatican",2020-05-01,812,12,NA,0.286
"VAT","Vatican",2020-06-01,812,12,NA,0
"VAT","Vatican",2020-07-01,812,12,NA,0
"VAT","Vatican",2020-08-01,812,12,NA,0
"VAT","Vatican",2020-09-01,812,12,NA,0
"VAT","Vatican",2020-10-01,812,27,NA,2.143
"VAT","Vatican",2020-11-01,812,27,NA,0
"VAT","Vatican",2020-12-01,812,27,NA,0
"VAT","Vatican",2021-01-01,812,27,NA,0
"VAT","Vatican",2021-02-01,812,27,NA,0
"VAT","Vatican",2021-03-01,812,27,NA,0
"VAT","Vatican",2021-04-01,812,27,NA,0
"VAT","Vatican",2021-05-01,812,27,NA,0
"VAT","Vatican",2021-06-01,812,27,NA,0
"VAT","Vatican",2021-07-01,812,27,NA,0
"VAT","Vatican",2021-08-01,812,27,NA,0
"VAT","Vatican",2021-09-01,812,27,NA,0
"VAT","Vatican",2021-10-01,812,27,NA,0
"VAT","Vatican",2021-11-01,812,27,NA,0
"VAT","Vatican",2021-12-01,812,27,NA,0
"VAT","Vatican",2022-01-01,812,29,NA,0.286
"VAT","Vatican",2022-02-01,812,29,NA,0
"VAT","Vatican",2022-03-01,812,29,NA,0
"VCT","Saint Vincent and the Grenadines",2020-03-01,111269,1,NA,NA
"VCT","Saint Vincent and the Grenadines",2020-04-01,111269,16,NA,1.429
"VCT","Saint Vincent and the Grenadines",2020-05-01,111269,26,NA,1.143
"VCT","Saint Vincent and the Grenadines",2020-06-01,111269,29,NA,1.143
"VCT","Saint Vincent and the Grenadines",2020-07-01,111269,54,NA,2.429
"VCT","Saint Vincent and the Grenadines",2020-08-01,111269,60,NA,0.571
"VCT","Saint Vincent and the Grenadines",2020-09-01,111269,64,NA,0.429
"VCT","Saint Vincent and the Grenadines",2020-10-01,111269,74,NA,1.143
"VCT","Saint Vincent and the Grenadines",2020-11-01,111269,85,NA,1
"VCT","Saint Vincent and the Grenadines",2020-12-01,111269,121,NA,1.857
"VCT","Saint Vincent and the Grenadines",2021-01-01,111269,901,NA,50
"VCT","Saint Vincent and the Grenadines",2021-02-01,111269,1556,8,54.571
"VCT","Saint Vincent and the Grenadines",2021-03-01,111269,1748,10,18
"VCT","Saint Vincent and the Grenadines",2021-04-01,111269,1864,11,6.571
"VCT","Saint Vincent and the Grenadines",2021-05-01,111269,2035,12,8.143
"VCT","Saint Vincent and the Grenadines",2021-06-01,111269,2225,12,12.571
"VCT","Saint Vincent and the Grenadines",2021-07-01,111269,2291,12,3.143
"VCT","Saint Vincent and the Grenadines",2021-08-01,111269,2336,12,3.714
"VCT","Saint Vincent and the Grenadines",2021-09-01,111269,3508,21,78.143
"VCT","Saint Vincent and the Grenadines",2021-10-01,111269,4995,68,102.571
"VCT","Saint Vincent and the Grenadines",2021-11-01,111269,5525,74,29
"VCT","Saint Vincent and the Grenadines",2021-12-01,111269,5850,81,17.571
"VCT","Saint Vincent and the Grenadines",2022-01-01,111269,9447,94,NA
"VCT","Saint Vincent and the Grenadines",2022-02-01,111269,8309,106,NA
"VCT","Saint Vincent and the Grenadines",2022-03-01,111269,8316,106,2
"VEN","Venezuela",2020-03-01,28704947,135,NA,NA
"VEN","Venezuela",2020-04-01,28704947,333,16,16.286
"VEN","Venezuela",2020-05-01,28704947,1510,14,82.857
"VEN","Venezuela",2020-06-01,28704947,5832,51,235
"VEN","Venezuela",2020-07-01,28704947,18574,164,615.857
"VEN","Venezuela",2020-08-01,28704947,46728,386,1143.143
"VEN","Venezuela",2020-09-01,28704947,75122,628,1135.143
"VEN","Venezuela",2020-10-01,28704947,92013,798,820.429
"VEN","Venezuela",2020-11-01,28704947,102394,897,394.286
"VEN","Venezuela",2020-12-01,28704947,113558,1028,477.714
"VEN","Venezuela",2021-01-01,28704947,126927,1189,562.714
"VEN","Venezuela",2021-02-01,28704947,139116,1344,493.571
"VEN","Venezuela",2021-03-01,28704947,160497,1602,1026
"VEN","Venezuela",2021-04-01,28704947,197683,2136,1417.857
"VEN","Venezuela",2021-05-01,28704947,234165,2646,1350.714
"VEN","Venezuela",2021-06-01,28704947,272712,3119,1429.857
"VEN","Venezuela",2021-07-01,28704947,305766,3591,1308.429
"VEN","Venezuela",2021-08-01,28704947,334343,4010,1211.857
"VEN","Venezuela",2021-09-01,28704947,368968,4469,1500.857
"VEN","Venezuela",2021-10-01,28704947,407151,4891,1699.714
"VEN","Venezuela",2021-11-01,28704947,431296,5144,1066.857
"VEN","Venezuela",2021-12-01,28704947,444635,5328,816.429
"VEN","Venezuela",2022-01-01,28704947,485974,5447,2344
"VEN","Venezuela",2022-02-01,28704947,515124,5636,2083.571
"VEN","Venezuela",2022-03-01,28704947,516578,5647,478.857
"VGB","British Virgin Islands",2020-03-01,30423,3,NA,NA
"VGB","British Virgin Islands",2020-04-01,30423,6,NA,NA
"VGB","British Virgin Islands",2020-05-01,30423,8,1,0.143
"VGB","British Virgin Islands",2020-06-01,30423,8,1,0
"VGB","British Virgin Islands",2020-07-01,30423,8,1,0
"VGB","British Virgin Islands",2020-08-01,30423,47,1,3.714
"VGB","British Virgin Islands",2020-09-01,30423,71,1,4
"VGB","British Virgin Islands",2020-10-01,30423,71,1,0
"VGB","British Virgin Islands",2020-11-01,30423,71,1,0
"VGB","British Virgin Islands",2020-12-01,30423,86,1,1.429
"VGB","British Virgin Islands",2021-01-01,30423,114,1,4
"VGB","British Virgin Islands",2021-02-01,30423,153,1,5.571
"VGB","British Virgin Islands",2021-03-01,30423,153,1,5.571
"VGB","British Virgin Islands",2021-04-01,30423,194,1,3.571
"VGB","British Virgin Islands",2021-05-01,30423,248,1,4.571
"VGB","British Virgin Islands",2021-06-01,30423,298,1,7.143
"VGB","British Virgin Islands",2021-07-01,30423,2500,31,171.857
"VGB","British Virgin Islands",2021-08-01,30423,2568,37,15.857
"VGB","British Virgin Islands",2021-09-01,30423,2642,37,10.571
"VGB","British Virgin Islands",2021-10-01,30423,2725,37,11.857
"VGB","British Virgin Islands",2021-11-01,30423,2773,38,2.857
"VGB","British Virgin Islands",2021-12-01,30423,3492,39,68
"VGB","British Virgin Islands",2022-01-01,30423,5875,49,177.429
"VGB","British Virgin Islands",2022-02-01,30423,6085,62,17.429
"VGB","British Virgin Islands",2022-03-01,30423,6091,62,5
"VNM","Vietnam",2020-01-01,98168829,2,NA,NA
"VNM","Vietnam",2020-02-01,98168829,16,NA,1.143
"VNM","Vietnam",2020-03-01,98168829,212,NA,11.429
"VNM","Vietnam",2020-04-01,98168829,270,NA,11.429
"VNM","Vietnam",2020-05-01,98168829,328,NA,5.143
"VNM","Vietnam",2020-06-01,98168829,355,NA,2.429
"VNM","Vietnam",2020-07-01,98168829,558,NA,20.429
"VNM","Vietnam",2020-08-01,98168829,1044,34,36.857
"VNM","Vietnam",2020-09-01,98168829,1094,35,3.714
"VNM","Vietnam",2020-10-01,98168829,1180,35,4.857
"VNM","Vietnam",2020-11-01,98168829,1347,35,9.714
"VNM","Vietnam",2020-12-01,98168829,1465,35,5.286
"VNM","Vietnam",2021-01-01,98168829,1817,35,38.429
"VNM","Vietnam",2021-02-01,98168829,2448,35,56.429
"VNM","Vietnam",2021-03-01,98168829,2603,35,10.857
"VNM","Vietnam",2021-04-01,98168829,2928,35,14
"VNM","Vietnam",2021-05-01,98168829,7432,47,289.714
"VNM","Vietnam",2021-06-01,98168829,17052,81,437.571
"VNM","Vietnam",2021-07-01,98168829,150060,1306,7878.143
"VNM","Vietnam",2021-08-01,98168829,462096,11064,13261.286
"VNM","Vietnam",2021-09-01,98168829,790755,19301,13398.429
"VNM","Vietnam",2021-10-01,98168829,921122,22083,8677.143
"VNM","Vietnam",2021-11-01,98168829,1238082,25252,17039.286
"VNM","Vietnam",2021-12-01,98168829,1731257,32394,18451.429
"VNM","Vietnam",2022-01-01,98168829,2275727,37777,20142.571
"VNM","Vietnam",2022-02-01,98168829,3443485,40522,87016
"VNM","Vietnam",2022-03-01,98168829,4232520,40726,144763.286
"VUT","Vanuatu",2020-11-01,314464,1,NA,NA
"VUT","Vanuatu",2020-12-01,314464,1,NA,0
"VUT","Vanuatu",2021-01-01,314464,1,NA,0
"VUT","Vanuatu",2021-02-01,314464,1,NA,0
"VUT","Vanuatu",2021-03-01,314464,3,NA,0.286
"VUT","Vanuatu",2021-04-01,314464,4,NA,0.143
"VUT","Vanuatu",2021-05-01,314464,4,1,0
"VUT","Vanuatu",2021-06-01,314464,4,1,0
"VUT","Vanuatu",2021-07-01,314464,4,1,0
"VUT","Vanuatu",2021-08-01,314464,4,1,0
"VUT","Vanuatu",2021-09-01,314464,4,1,0
"VUT","Vanuatu",2021-10-01,314464,6,1,0.286
"VUT","Vanuatu",2021-11-01,314464,6,1,0.286
"VUT","Vanuatu",2021-12-01,314464,7,1,0.143
"VUT","Vanuatu",2022-01-01,314464,7,1,0
"VUT","Vanuatu",2022-02-01,314464,19,1,1.714
"VUT","Vanuatu",2022-03-01,314464,19,1,NA
"WLF","Wallis and Futuna",2020-10-01,11094,1,NA,NA
"WLF","Wallis and Futuna",2020-11-01,11094,3,NA,0.143
"WLF","Wallis and Futuna",2020-12-01,11094,4,NA,0.143
"WLF","Wallis and Futuna",2021-01-01,11094,5,NA,0.143
"WLF","Wallis and Futuna",2021-02-01,11094,9,NA,0.571
"WLF","Wallis and Futuna",2021-03-01,11094,401,NA,23.714
"WLF","Wallis and Futuna",2021-04-01,11094,453,7,8.857
"WLF","Wallis and Futuna",2021-05-01,11094,454,7,0.571
"WLF","Wallis and Futuna",2021-06-01,11094,454,7,0
"WLF","Wallis and Futuna",2021-07-01,11094,454,7,0
"WLF","Wallis and Futuna",2021-08-01,11094,454,7,0
"WLF","Wallis and Futuna",2021-09-01,11094,454,7,0
"WLF","Wallis and Futuna",2021-10-01,11094,454,7,0
"WLF","Wallis and Futuna",2021-11-01,11094,454,7,0
"WLF","Wallis and Futuna",2021-12-01,11094,454,7,0
"WLF","Wallis and Futuna",2022-01-01,11094,454,7,0
"WLF","Wallis and Futuna",2022-02-01,11094,454,7,0
"WLF","Wallis and Futuna",2022-03-01,11094,454,7,0
"WSM","Samoa",2020-11-01,200144,2,NA,NA
"WSM","Samoa",2020-12-01,200144,2,NA,0.143
"WSM","Samoa",2021-01-01,200144,2,NA,0
"WSM","Samoa",2021-02-01,200144,3,NA,0.143
"WSM","Samoa",2021-03-01,200144,3,NA,0
"WSM","Samoa",2021-04-01,200144,3,NA,0
"WSM","Samoa",2021-05-01,200144,3,NA,0
"WSM","Samoa",2021-06-01,200144,3,NA,0
"WSM","Samoa",2021-07-01,200144,3,NA,0
"WSM","Samoa",2021-08-01,200144,3,NA,0
"WSM","Samoa",2021-09-01,200144,3,NA,0
"WSM","Samoa",2021-10-01,200144,3,NA,0
"WSM","Samoa",2021-11-01,200144,3,NA,0
"WSM","Samoa",2021-12-01,200144,3,NA,0
"WSM","Samoa",2022-01-01,200144,32,NA,3.571
"WSM","Samoa",2022-02-01,200144,33,NA,0.857
"WSM","Samoa",2022-03-01,200144,33,NA,0
"YEM","Yemen",2020-04-01,30490639,6,NA,NA
"YEM","Yemen",2020-05-01,30490639,323,80,15.714
"YEM","Yemen",2020-06-01,30490639,1158,312,51.571
"YEM","Yemen",2020-07-01,30490639,1728,493,31.286
"YEM","Yemen",2020-08-01,30490639,1958,566,NA
"YEM","Yemen",2020-09-01,30490639,2034,587,6.571
"YEM","Yemen",2020-10-01,30490639,2063,599,2.286
"YEM","Yemen",2020-11-01,30490639,2077,605,1.143
"YEM","Yemen",2020-12-01,30490639,2099,610,1.429
"YEM","Yemen",2021-01-01,30490639,2121,615,1.286
"YEM","Yemen",2021-02-01,30490639,2285,634,17.143
"YEM","Yemen",2021-03-01,30490639,4357,888,98.714
"YEM","Yemen",2021-04-01,30490639,6317,1226,109.429
"YEM","Yemen",2021-05-01,30490639,6742,1321,31.429
"YEM","Yemen",2021-06-01,30490639,6920,1361,11.857
"YEM","Yemen",2021-07-01,30490639,7061,1375,7.857
"YEM","Yemen",2021-08-01,30490639,7869,1472,41.429
"YEM","Yemen",2021-09-01,30490639,9067,1721,47.143
"YEM","Yemen",2021-10-01,30490639,9791,1889,35.714
"YEM","Yemen",2021-11-01,30490639,10004,1950,15
"YEM","Yemen",2021-12-01,30490639,10126,1984,6.286
"YEM","Yemen",2022-01-01,30490639,11019,2012,62
"YEM","Yemen",2022-02-01,30490639,11771,2135,73.571
"YEM","Yemen",2022-03-01,30490639,11775,2135,3.571
"ZAF","South Africa",2020-02-01,60041996,NA,NA,NA
"ZAF","South Africa",2020-03-01,60041996,NA,NA,NA
"ZAF","South Africa",2020-04-01,60041996,5647,103,245
"ZAF","South Africa",2020-05-01,60041996,32683,683,1442.857
"ZAF","South Africa",2020-06-01,60041996,151209,2657,6443
"ZAF","South Africa",2020-07-01,60041996,493183,8005,12583.714
"ZAF","South Africa",2020-08-01,60041996,627041,14149,9870
"ZAF","South Africa",2020-09-01,60041996,674339,16734,2177.429
"ZAF","South Africa",2020-10-01,60041996,725452,19276,1761.571
"ZAF","South Africa",2020-11-01,60041996,790004,21535,2892.143
"ZAF","South Africa",2020-12-01,60041996,1057161,28469,12656.857
"ZAF","South Africa",2021-01-01,60041996,1453761,44164,19042
"ZAF","South Africa",2021-02-01,60041996,1513393,49993,5538.857
"ZAF","South Africa",2021-03-01,60041996,1548157,52846,1338.714
"ZAF","South Africa",2021-04-01,60041996,1581210,54350,1262
"ZAF","South Africa",2021-05-01,60041996,1665617,56506,3967
"ZAF","South Africa",2021-06-01,60041996,1973972,60647,16129.571
"ZAF","South Africa",2021-07-01,60041996,2447454,72013,19955.714
"ZAF","South Africa",2021-08-01,60041996,2777659,82261,12198.143
"ZAF","South Africa",2021-09-01,60041996,2902672,87626,9285.857
"ZAF","South Africa",2021-10-01,60041996,2922116,89177,1423.571
"ZAF","South Africa",2021-11-01,60041996,2968052,89843,NA
"ZAF","South Africa",2021-12-01,60041996,3458286,91145,23437.143
"ZAF","South Africa",2022-01-01,60041996,3605222,95093,8734.571
"ZAF","South Africa",2022-02-01,60041996,3674042,99412,3202.714
